,date,hour,energy_kWh
927,2015-05-03,15,0.94
928,2015-05-03,16,1.21
929,2015-05-03,17,1.08
930,2015-05-03,18,0.8
931,2015-05-03,19,0.64
932,2015-05-03,20,0.97
933,2015-05-03,21,0.93
934,2015-05-03,22,1.68
935,2015-05-03,23,1.28
936,2015-05-04,0,0.86
937,2015-05-04,1,0.67
938,2015-05-04,2,0.73
939,2015-05-04,3,0.72
940,2015-05-04,4,0.76
941,2015-05-04,5,0.81
942,2015-05-04,6,0.99
943,2015-05-04,7,1.09
944,2015-05-04,8,0.77
945,2015-05-04,9,0.82
946,2015-05-04,10,0.68
947,2015-05-04,11,0.75
948,2015-05-04,12,0.76
949,2015-05-04,13,0.96
950,2015-05-04,14,0.83
951,2015-05-04,15,0.93
952,2015-05-04,16,0.76
953,2015-05-04,17,1.1
954,2015-05-04,18,2.52
955,2015-05-04,19,1.36
956,2015-05-04,20,1.86
957,2015-05-04,21,1.55
958,2015-05-04,22,0.79
959,2015-05-04,23,0.93
960,2015-05-05,0,0.72
961,2015-05-05,1,0.65
962,2015-05-05,2,0.75
963,2015-05-05,3,0.7
964,2015-05-05,4,0.8
965,2015-05-05,5,0.81
966,2015-05-05,6,1.17
967,2015-05-05,7,1.15
968,2015-05-05,8,1.07
969,2015-05-05,9,1.26
970,2015-05-05,10,2.49
971,2015-05-05,11,0.77
972,2015-05-05,12,0.99
973,2015-05-05,13,0.65
974,2015-05-05,14,0.72
975,2015-05-05,15,0.9
976,2015-05-05,16,0.63
977,2015-05-05,17,2.23
978,2015-05-05,18,1.58
979,2015-05-05,19,1.29
980,2015-05-05,20,1.77
981,2015-05-05,21,1.57
982,2015-05-05,22,1.32
983,2015-05-05,23,0.9
984,2015-05-06,0,0.76
985,2015-05-06,1,0.66
986,2015-05-06,2,0.75
987,2015-05-06,3,0.76
988,2015-05-06,4,0.99
989,2015-05-06,5,0.93
990,2015-05-06,6,1.1
991,2015-05-06,7,1.22
992,2015-05-06,8,0.99
993,2015-05-06,9,0.8
994,2015-05-06,10,0.88
995,2015-05-06,11,0.71
996,2015-05-06,12,0.79
997,2015-05-06,13,0.98
998,2015-05-06,14,0.9
999,2015-05-06,15,0.31
1000,2015-05-06,16,0.94
1001,2015-05-06,17,0.98
1002,2015-05-06,18,1.89
1003,2015-05-06,19,1.3
1004,2015-05-06,20,1.76
1005,2015-05-06,21,1.37
1006,2015-05-06,22,1.1
1007,2015-05-06,23,0.79
1008,2015-05-07,0,0.95
1009,2015-05-07,1,0.87
1010,2015-05-07,2,0.8
1011,2015-05-07,3,0.8
1012,2015-05-07,4,0.88
1013,2015-05-07,5,1.2
1014,2015-05-07,6,1.23
1015,2015-05-07,7,1.34
1016,2015-05-07,8,1.14
1017,2015-05-07,9,1.07
1018,2015-05-07,10,0.76
1019,2015-05-07,11,0.77
1020,2015-05-07,12,0.44
1021,2015-05-07,13,0.65
1022,2015-05-07,14,0.7
1023,2015-05-07,15,0.26
1024,2015-05-07,16,0.63
1025,2015-05-07,17,0.7
1026,2015-05-07,18,0.81
1027,2015-05-07,19,1.03
1028,2015-05-07,20,0.9
1029,2015-05-07,21,0.85
1030,2015-05-07,22,1.33
1031,2015-05-07,23,0.82
1032,2015-05-08,0,0.69
1033,2015-05-08,1,0.63
1034,2015-05-08,2,0.67
1035,2015-05-08,3,0.66
1036,2015-05-08,4,0.83
1037,2015-05-08,5,1.07
1038,2015-05-08,6,0.98
1039,2015-05-08,7,1.44
1040,2015-05-08,8,1.86
1041,2015-05-08,9,2.22
1042,2015-05-08,10,0.77
1043,2015-05-08,11,0.29
1044,2015-05-08,12,0.58
1045,2015-05-08,13,0.28
1046,2015-05-08,14,0.24
1047,2015-05-08,15,0.31
1048,2015-05-08,16,0.26
1049,2015-05-08,17,0.24
1050,2015-05-08,18,0.46
1051,2015-05-08,19,0.77
1052,2015-05-08,20,0.9
1053,2015-05-08,21,0.7
1054,2015-05-08,22,0.73
1055,2015-05-08,23,0.62
1056,2015-05-09,0,0.35
1057,2015-05-09,1,0.41
1058,2015-05-09,2,0.61
1059,2015-05-09,3,0.45
1060,2015-05-09,4,0.6
1061,2015-05-09,5,0.75
1062,2015-05-09,6,0.95
1063,2015-05-09,7,0.64
1064,2015-05-09,8,1.13
1065,2015-05-09,9,0.88
1066,2015-05-09,10,0.46
1067,2015-05-09,11,0.71
1068,2015-05-09,12,0.69
1069,2015-05-09,13,0.49
1070,2015-05-09,14,0.57
1071,2015-05-09,15,0.59
1072,2015-05-09,16,0.47
1073,2015-05-09,17,0.81
1074,2015-05-09,18,1.24
1075,2015-05-09,19,0.63
1076,2015-05-09,20,1.07
1077,2015-05-09,21,0.78
1078,2015-05-09,22,0.65
1079,2015-05-09,23,0.8
1080,2015-05-10,0,0.45
1081,2015-05-10,1,0.53
1082,2015-05-10,2,0.42
1083,2015-05-10,3,0.52
1084,2015-05-10,4,0.44
1085,2015-05-10,5,0.48
1086,2015-05-10,6,0.48
1087,2015-05-10,7,0.51
1088,2015-05-10,8,0.7
1089,2015-05-10,9,0.55
1090,2015-05-10,10,0.5
1091,2015-05-10,11,0.83
1092,2015-05-10,12,0.54
1093,2015-05-10,13,0.75
1094,2015-05-10,14,0.74
1095,2015-05-10,15,0.59
1096,2015-05-10,16,0.76
1097,2015-05-10,17,1.28
1098,2015-05-10,18,0.52
1099,2015-05-10,19,0.48
1100,2015-05-10,20,1.15
1101,2015-05-10,21,1.47
1102,2015-05-10,22,2.23
1103,2015-05-10,23,1.76
1104,2015-05-11,0,0.22
1105,2015-05-11,1,0.28
1106,2015-05-11,2,0.27
1107,2015-05-11,3,0.24
1108,2015-05-11,4,0.65
1109,2015-05-11,5,0.51
1110,2015-05-11,6,0.65
1111,2015-05-11,7,1.11
1112,2015-05-11,8,0.82
1113,2015-05-11,9,0.89
1114,2015-05-11,10,0.35
1115,2015-05-11,11,3.52
1116,2015-05-11,12,0.3
1117,2015-05-11,13,1.37
1118,2015-05-11,14,0.73
1119,2015-05-11,15,0.59
1120,2015-05-11,16,0.43
1121,2015-05-11,17,0.77
1122,2015-05-11,18,2.09
1123,2015-05-11,19,1.41
1124,2015-05-11,20,1.05
1125,2015-05-11,21,0.81
1126,2015-05-11,22,1.27
1127,2015-05-11,23,0.42
1128,2015-05-12,0,0.7
1129,2015-05-12,1,0.27
1130,2015-05-12,2,0.61
1131,2015-05-12,3,0.6
1132,2015-05-12,4,0.495
1133,2015-05-12,5,0.67
1134,2015-05-12,6,0.94
1135,2015-05-12,7,0.73
1136,2015-05-12,8,0.63
1137,2015-05-12,9,0.7
1138,2015-05-12,10,0.44
1139,2015-05-12,11,0.52
1140,2015-05-12,12,0.63
1141,2015-05-12,13,0.29
1142,2015-05-12,14,0.44
1143,2015-05-12,15,0.36
1144,2015-05-12,16,0.49
1145,2015-05-12,17,1.57
1146,2015-05-12,18,0.84
1147,2015-05-12,19,0.35
1148,2015-05-12,20,0.88
1149,2015-05-12,21,1.22
1150,2015-05-12,22,0.83
1151,2015-05-12,23,0.91
1152,2015-05-13,0,0.22
1153,2015-05-13,1,0.62
1154,2015-05-13,2,0.31
1155,2015-05-13,3,0.65
1156,2015-05-13,4,0.34
1157,2015-05-13,5,0.72
1158,2015-05-13,6,1.01
1159,2015-05-13,7,0.92
1160,2015-05-13,8,0.54
1161,2015-05-13,9,0.84
1162,2015-05-13,10,2.77
1163,2015-05-13,11,2.62
1164,2015-05-13,12,1.77
1165,2015-05-13,13,0.59
1166,2015-05-13,14,1.25
1167,2015-05-13,15,0.69
1168,2015-05-13,16,0.72
1169,2015-05-13,17,2.22
1170,2015-05-13,18,1.85
1171,2015-05-13,19,1.61
1172,2015-05-13,20,0.95
1173,2015-05-13,21,0.93
1174,2015-05-13,22,3.87
1175,2015-05-13,23,1.48
1176,2015-05-14,0,0.37
1177,2015-05-14,1,0.31
1178,2015-05-14,2,0.155
1179,2015-05-14,3,0.325
1180,2015-05-14,4,0.17
1181,2015-05-14,5,0.36
1182,2015-05-14,6,0.505
1183,2015-05-14,7,0.46
1184,2015-05-14,8,0.27
1185,2015-05-14,9,0.42
1186,2015-05-14,10,1.385
1187,2015-05-14,11,1.31
1188,2015-05-14,12,0.885
1189,2015-05-14,13,0.295
1190,2015-05-14,14,0.625
1191,2015-05-14,15,0.345
1192,2015-05-14,16,0.615
1193,2015-05-14,17,1.5100000000000002
1194,2015-05-14,18,1.945
1195,2015-05-14,19,1.205
1196,2015-05-14,20,1.0150000000000001
1197,2015-05-14,21,0.92
1198,2015-05-14,22,2.41
1199,2015-05-14,23,1.305
1200,2015-05-15,0,0.53
1201,2015-05-15,1,0.59
1202,2015-05-15,2,0.1775
1203,2015-05-15,3,0.5225
1204,2015-05-15,4,0.41000000000000003
1205,2015-05-15,5,0.39
1206,2015-05-15,6,0.5025
1207,2015-05-15,7,0.615
1208,2015-05-15,8,1.69
1209,2015-05-15,9,0.765
1210,2015-05-15,10,1.5675
1211,2015-05-15,11,1.07
1212,2015-05-15,12,1.2425000000000002
1213,2015-05-15,13,0.3175
1214,2015-05-15,14,0.5225
1215,2015-05-15,15,0.5575
1216,2015-05-15,16,0.51
1217,2015-05-15,17,0.8
1218,2015-05-15,18,2.04
1219,2015-05-15,19,0.8
1220,2015-05-15,20,1.08
1221,2015-05-15,21,0.91
1222,2015-05-15,22,0.95
1223,2015-05-15,23,1.13
1224,2015-05-16,0,0.69
1225,2015-05-16,1,0.87
1226,2015-05-16,2,0.2
1227,2015-05-16,3,0.72
1228,2015-05-16,4,0.65
1229,2015-05-16,5,0.42
1230,2015-05-16,6,0.5
1231,2015-05-16,7,0.77
1232,2015-05-16,8,3.11
1233,2015-05-16,9,1.11
1234,2015-05-16,10,1.75
1235,2015-05-16,11,0.83
1236,2015-05-16,12,1.6
1237,2015-05-16,13,0.34
1238,2015-05-16,14,0.42
1239,2015-05-16,15,0.77
1240,2015-05-16,16,0.67
1241,2015-05-16,17,1.29
1242,2015-05-16,18,2.57
1243,2015-05-16,19,0.93
1244,2015-05-16,20,0.93
1245,2015-05-16,21,1.09
1246,2015-05-16,22,1.04
1247,2015-05-16,23,0.73
1248,2015-05-17,0,0.99
1249,2015-05-17,1,0.69
1250,2015-05-17,2,0.47
1251,2015-05-17,3,0.72
1252,2015-05-17,4,0.46
1253,2015-05-17,5,0.68
1254,2015-05-17,6,0.8
1255,2015-05-17,7,1.39
1256,2015-05-17,8,1.19
1257,2015-05-17,9,0.88
1258,2015-05-17,10,0.5
1259,2015-05-17,11,1.13
1260,2015-05-17,12,0.39
1261,2015-05-17,13,0.57
1262,2015-05-17,14,0.79
1263,2015-05-17,15,0.9
1264,2015-05-17,16,0.84
1265,2015-05-17,17,0.33
1266,2015-05-17,18,0.33
1267,2015-05-17,19,0.29
1268,2015-05-17,20,0.31
1269,2015-05-17,21,0.76
1270,2015-05-17,22,0.84
1271,2015-05-17,23,0.6
1272,2015-05-18,0,0.39
1273,2015-05-18,1,0.2
1274,2015-05-18,2,0.27
1275,2015-05-18,3,0.61
1276,2015-05-18,4,0.27
1277,2015-05-18,5,0.67
1278,2015-05-18,6,0.23
1279,2015-05-18,7,1.515
1280,2015-05-18,8,1.55
1281,2015-05-18,9,0.87
1282,2015-05-18,10,0.34
1283,2015-05-18,11,0.3
1284,2015-05-18,12,0.59
1285,2015-05-18,13,1.15
1286,2015-05-18,14,0.63
1287,2015-05-18,15,0.49
1288,2015-05-18,16,0.45
1289,2015-05-18,17,0.7
1290,2015-05-18,18,1.55
1291,2015-05-18,19,0.72
1292,2015-05-18,20,2.15
1293,2015-05-18,21,1.06
1294,2015-05-18,22,0.72
1295,2015-05-18,23,0.49
1296,2015-05-19,0,0.43
1297,2015-05-19,1,0.19
1298,2015-05-19,2,0.28
1299,2015-05-19,3,0.24
1300,2015-05-19,4,0.31
1301,2015-05-19,5,0.27
1302,2015-05-19,6,0.55
1303,2015-05-19,7,1.64
1304,2015-05-19,8,0.73
1305,2015-05-19,9,0.94
1306,2015-05-19,10,0.24
1307,2015-05-19,11,0.26
1308,2015-05-19,12,0.51
1309,2015-05-19,13,0.38
1310,2015-05-19,14,0.25
1311,2015-05-19,15,0.32
1312,2015-05-19,16,0.61
1313,2015-05-19,17,0.8
1314,2015-05-19,18,2.02
1315,2015-05-19,19,0.68
1316,2015-05-19,20,0.95
1317,2015-05-19,21,3.61
1318,2015-05-19,22,1.71
1319,2015-05-19,23,0.51
1320,2015-05-20,0,0.28
1321,2015-05-20,1,0.21
1322,2015-05-20,2,0.26
1323,2015-05-20,3,0.27
1324,2015-05-20,4,0.32999999999999996
1325,2015-05-20,5,0.26
1326,2015-05-20,6,0.55
1327,2015-05-20,7,1.76
1328,2015-05-20,8,1.3
1329,2015-05-20,9,1.35
1330,2015-05-20,10,1.85
1331,2015-05-20,11,0.32
1332,2015-05-20,12,0.38
1333,2015-05-20,13,0.39
1334,2015-05-20,14,0.32
1335,2015-05-20,15,0.52
1336,2015-05-20,16,0.71
1337,2015-05-20,17,0.7
1338,2015-05-20,18,1.3
1339,2015-05-20,19,0.7
1340,2015-05-20,20,0.73
1341,2015-05-20,21,0.82
1342,2015-05-20,22,0.74
1343,2015-05-20,23,0.68
1344,2015-05-21,0,0.32
1345,2015-05-21,1,0.28
1346,2015-05-21,2,0.2
1347,2015-05-21,3,0.28
1348,2015-05-21,4,0.35
1349,2015-05-21,5,0.22
1350,2015-05-21,6,0.58
1351,2015-05-21,7,0.74
1352,2015-05-21,8,0.35
1353,2015-05-21,9,0.28
1354,2015-05-21,10,0.28
1355,2015-05-21,11,0.27
1356,2015-05-21,12,0.28
1357,2015-05-21,13,0.28
1358,2015-05-21,14,0.28
1359,2015-05-21,15,0.33
1360,2015-05-21,16,0.51
1361,2015-05-21,17,0.59
1362,2015-05-21,18,1.08
1363,2015-05-21,19,0.73
1364,2015-05-21,20,0.81
1365,2015-05-21,21,1.4
1366,2015-05-21,22,1.36
1367,2015-05-21,23,0.42
1368,2015-05-22,0,0.19
1369,2015-05-22,1,0.3
1370,2015-05-22,2,0.28
1371,2015-05-22,3,0.26
1372,2015-05-22,4,0.21
1373,2015-05-22,5,0.235
1374,2015-05-22,6,0.5
1375,2015-05-22,7,0.65
1376,2015-05-22,8,0.42
1377,2015-05-22,9,0.29
1378,2015-05-22,10,0.27
1379,2015-05-22,11,0.22
1380,2015-05-22,12,0.25
1381,2015-05-22,13,0.38
1382,2015-05-22,14,0.33
1383,2015-05-22,15,0.25
1384,2015-05-22,16,0.36
1385,2015-05-22,17,0.75
1386,2015-05-22,18,0.86
1387,2015-05-22,19,0.62
1388,2015-05-22,20,0.86
1389,2015-05-22,21,1.45
1390,2015-05-22,22,0.89
1391,2015-05-22,23,0.5
1392,2015-05-23,0,0.43
1393,2015-05-23,1,0.38
1394,2015-05-23,2,0.35
1395,2015-05-23,3,0.22
1396,2015-05-23,4,0.26
1397,2015-05-23,5,0.25
1398,2015-05-23,6,0.23
1399,2015-05-23,7,0.58
1400,2015-05-23,8,0.42
1401,2015-05-23,9,0.71
1402,2015-05-23,10,0.43
1403,2015-05-23,11,0.33
1404,2015-05-23,12,1.7
1405,2015-05-23,13,1.42
1406,2015-05-23,14,0.54
1407,2015-05-23,15,0.7
1408,2015-05-23,16,1.66
1409,2015-05-23,17,3.13
1410,2015-05-23,18,1.27
1411,2015-05-23,19,0.92
1412,2015-05-23,20,0.91
1413,2015-05-23,21,1.43
1414,2015-05-23,22,1.35
1415,2015-05-23,23,0.79
1416,2015-05-24,0,0.51
1417,2015-05-24,1,0.28
1418,2015-05-24,2,0.21
1419,2015-05-24,3,0.7
1420,2015-05-24,4,0.33
1421,2015-05-24,5,0.72
1422,2015-05-24,6,0.38
1423,2015-05-24,7,2.28
1424,2015-05-24,8,0.43
1425,2015-05-24,9,0.79
1426,2015-05-24,10,0.48
1427,2015-05-24,11,0.62
1428,2015-05-24,12,0.97
1429,2015-05-24,13,0.33
1430,2015-05-24,14,0.44
1431,2015-05-24,15,0.49
1432,2015-05-24,16,0.55
1433,2015-05-24,17,1.49
1434,2015-05-24,18,2.02
1435,2015-05-24,19,1.37
1436,2015-05-24,20,1.54
1437,2015-05-24,21,1.86
1438,2015-05-24,22,1.36
1439,2015-05-24,23,0.47
1440,2015-05-25,0,0.86
1441,2015-05-25,1,0.8
1442,2015-05-25,2,0.3
1443,2015-05-25,3,0.87
1444,2015-05-25,4,0.72
1445,2015-05-25,5,0.86
1446,2015-05-25,6,0.97
1447,2015-05-25,7,2.16
1448,2015-05-25,8,1.02
1449,2015-05-25,9,0.88
1450,2015-05-25,10,0.66
1451,2015-05-25,11,0.7
1452,2015-05-25,12,0.63
1453,2015-05-25,13,0.72
1454,2015-05-25,14,0.85
1455,2015-05-25,15,0.9
1456,2015-05-25,16,1.2
1457,2015-05-25,17,0.92
1458,2015-05-25,18,1.62
1459,2015-05-25,19,0.8
1460,2015-05-25,20,1.34
1461,2015-05-25,21,1.04
1462,2015-05-25,22,1.25
1463,2015-05-25,23,0.9
1464,2015-05-26,0,0.21
1465,2015-05-26,1,0.81
1466,2015-05-26,2,0.92
1467,2015-05-26,3,0.24
1468,2015-05-26,4,0.86
1469,2015-05-26,5,1.18
1470,2015-05-26,6,0.89
1471,2015-05-26,7,1.27
1472,2015-05-26,8,1.36
1473,2015-05-26,9,0.76
1474,2015-05-26,10,0.66
1475,2015-05-26,11,1.31
1476,2015-05-26,12,0.26
1477,2015-05-26,13,0.79
1478,2015-05-26,14,0.32
1479,2015-05-26,15,0.51
1480,2015-05-26,16,0.59
1481,2015-05-26,17,0.76
1482,2015-05-26,18,3.03
1483,2015-05-26,19,0.91
1484,2015-05-26,20,0.99
1485,2015-05-26,21,2.42
1486,2015-05-26,22,2.49
1487,2015-05-26,23,1.13
1488,2015-05-27,0,0.28
1489,2015-05-27,1,0.28
1490,2015-05-27,2,0.83
1491,2015-05-27,3,0.19
1492,2015-05-27,4,0.85
1493,2015-05-27,5,0.28
1494,2015-05-27,6,1.06
1495,2015-05-27,7,1.65
1496,2015-05-27,8,2.22
1497,2015-05-27,9,1.02
1498,2015-05-27,10,1.19
1499,2015-05-27,11,0.91
1500,2015-05-27,12,0.31
1501,2015-05-27,13,0.29
1502,2015-05-27,14,0.36
1503,2015-05-27,15,0.43
1504,2015-05-27,16,0.28
1505,2015-05-27,17,0.28
1506,2015-05-27,18,0.98
1507,2015-05-27,19,0.49
1508,2015-05-27,20,0.62
1509,2015-05-27,21,0.93
1510,2015-05-27,22,0.86
1511,2015-05-27,23,0.61
1512,2015-05-28,0,0.43
1513,2015-05-28,1,0.84
1514,2015-05-28,2,0.24
1515,2015-05-28,3,0.87
1516,2015-05-28,4,0.45
1517,2015-05-28,5,0.57
1518,2015-05-28,6,1.66
1519,2015-05-28,7,1.48
1520,2015-05-28,8,0.48
1521,2015-05-28,9,0.87
1522,2015-05-28,10,0.43
1523,2015-05-28,11,0.33
1524,2015-05-28,12,0.44
1525,2015-05-28,13,0.42
1526,2015-05-28,14,0.42
1527,2015-05-28,15,0.34
1528,2015-05-28,16,0.51
1529,2015-05-28,17,0.7
1530,2015-05-28,18,1.1
1531,2015-05-28,19,0.91
1532,2015-05-28,20,0.73
1533,2015-05-28,21,0.81
1534,2015-05-28,22,0.65
1535,2015-05-28,23,0.53
1536,2015-05-29,0,0.39
1537,2015-05-29,1,0.28
1538,2015-05-29,2,0.19
1539,2015-05-29,3,0.28
1540,2015-05-29,4,0.28
1541,2015-05-29,5,0.34
1542,2015-05-29,6,0.89
1543,2015-05-29,7,0.97
1544,2015-05-29,8,0.88
1545,2015-05-29,9,1.18
1546,2015-05-29,10,2.44
1547,2015-05-29,11,0.33
1548,2015-05-29,12,0.52
1549,2015-05-29,13,0.33
1550,2015-05-29,14,0.29
1551,2015-05-29,15,0.3
1552,2015-05-29,16,0.29
1553,2015-05-29,17,1.29
1554,2015-05-29,18,1.28
1555,2015-05-29,19,0.75
1556,2015-05-29,20,0.8
1557,2015-05-29,21,0.87
1558,2015-05-29,22,0.84
1559,2015-05-29,23,0.75
1560,2015-05-30,0,0.64
1561,2015-05-30,1,0.59
1562,2015-05-30,2,0.41
1563,2015-05-30,3,0.52
1564,2015-05-30,4,0.3
1565,2015-05-30,5,0.26
1566,2015-05-30,6,0.19
1567,2015-05-30,7,0.7
1568,2015-05-30,8,1.13
1569,2015-05-30,9,0.45
1570,2015-05-30,10,0.71
1571,2015-05-30,11,0.29
1572,2015-05-30,12,0.89
1573,2015-05-30,13,0.45
1574,2015-05-30,14,0.48
1575,2015-05-30,15,0.59
1576,2015-05-30,16,0.52
1577,2015-05-30,17,0.98
1578,2015-05-30,18,1.16
1579,2015-05-30,19,1.0
1580,2015-05-30,20,1.28
1581,2015-05-30,21,1.48
1582,2015-05-30,22,1.11
1583,2015-05-30,23,0.71
1584,2015-05-31,0,0.53
1585,2015-05-31,1,0.46
1586,2015-05-31,2,0.36
1587,2015-05-31,3,0.49
1588,2015-05-31,4,0.51
1589,2015-05-31,5,0.61
1590,2015-05-31,6,0.59
1591,2015-05-31,7,0.96
1592,2015-05-31,8,0.86
1593,2015-05-31,9,0.79
1594,2015-05-31,10,0.64
1595,2015-05-31,11,0.5
1596,2015-05-31,12,0.86
1597,2015-05-31,13,0.33
1598,2015-05-31,14,0.4
1599,2015-05-31,15,0.52
1600,2015-05-31,16,0.3
1601,2015-05-31,17,0.43
1602,2015-05-31,18,1.01
1603,2015-05-31,19,0.72
1604,2015-05-31,20,0.66
1605,2015-05-31,21,1.33
1606,2015-05-31,22,1.09
1607,2015-05-31,23,0.49
1608,2015-06-01,0,0.51
1609,2015-06-01,1,0.29
1610,2015-06-01,2,0.69
1611,2015-06-01,3,0.23
1612,2015-06-01,4,0.75
1613,2015-06-01,5,0.28
1614,2015-06-01,6,0.99
1615,2015-06-01,7,1.28
1616,2015-06-01,8,0.3
1617,2015-06-01,9,0.71
1618,2015-06-01,10,0.5
1619,2015-06-01,11,0.38
1620,2015-06-01,12,0.28
1621,2015-06-01,13,0.44
1622,2015-06-01,14,0.66
1623,2015-06-01,15,0.32
1624,2015-06-01,16,1.22
1625,2015-06-01,17,0.89
1626,2015-06-01,18,1.46
1627,2015-06-01,19,1.05
1628,2015-06-01,20,1.53
1629,2015-06-01,21,1.49
1630,2015-06-01,22,2.24
1631,2015-06-01,23,2.01
1632,2015-06-02,0,0.28
1633,2015-06-02,1,0.69
1634,2015-06-02,2,0.56
1635,2015-06-02,3,0.42
1636,2015-06-02,4,0.68
1637,2015-06-02,5,0.74
1638,2015-06-02,6,1.0
1639,2015-06-02,7,1.4
1640,2015-06-02,8,1.33
1641,2015-06-02,9,2.46
1642,2015-06-02,10,0.62
1643,2015-06-02,11,0.85
1644,2015-06-02,12,0.72
1645,2015-06-02,13,0.65
1646,2015-06-02,14,0.74
1647,2015-06-02,15,0.88
1648,2015-06-02,16,0.83
1649,2015-06-02,17,1.44
1650,2015-06-02,18,2.96
1651,2015-06-02,19,1.57
1652,2015-06-02,20,1.31
1653,2015-06-02,21,1.44
1654,2015-06-02,22,1.13
1655,2015-06-02,23,0.77
1656,2015-06-03,0,0.75
1657,2015-06-03,1,0.74
1658,2015-06-03,2,0.73
1659,2015-06-03,3,0.71
1660,2015-06-03,4,0.69
1661,2015-06-03,5,0.73
1662,2015-06-03,6,1.36
1663,2015-06-03,7,1.47
1664,2015-06-03,8,1.15
1665,2015-06-03,9,0.69
1666,2015-06-03,10,0.78
1667,2015-06-03,11,0.34
1668,2015-06-03,12,0.7
1669,2015-06-03,13,0.71
1670,2015-06-03,14,0.3
1671,2015-06-03,15,0.79
1672,2015-06-03,16,0.76
1673,2015-06-03,17,1.61
1674,2015-06-03,18,3.2
1675,2015-06-03,19,1.56
1676,2015-06-03,20,1.64
1677,2015-06-03,21,1.53
1678,2015-06-03,22,1.44
1679,2015-06-03,23,1.14
1680,2015-06-04,0,0.89
1681,2015-06-04,1,0.75
1682,2015-06-04,2,0.89
1683,2015-06-04,3,0.88
1684,2015-06-04,4,0.84
1685,2015-06-04,5,0.89
1686,2015-06-04,6,1.2
1687,2015-06-04,7,1.39
1688,2015-06-04,8,1.34
1689,2015-06-04,9,0.25
1690,2015-06-04,10,0.31
1691,2015-06-04,11,0.35
1692,2015-06-04,12,0.21
1693,2015-06-04,13,0.26
1694,2015-06-04,14,0.27
1695,2015-06-04,15,0.32
1696,2015-06-04,16,0.61
1697,2015-06-04,17,0.67
1698,2015-06-04,18,1.02
1699,2015-06-04,19,0.31
1700,2015-06-04,20,0.51
1701,2015-06-04,21,1.66
1702,2015-06-04,22,3.51
1703,2015-06-04,23,0.61
1704,2015-06-05,0,0.27
1705,2015-06-05,1,0.29
1706,2015-06-05,2,0.22
1707,2015-06-05,3,0.23
1708,2015-06-05,4,0.26
1709,2015-06-05,5,0.27
1710,2015-06-05,6,0.62
1711,2015-06-05,7,3.26
1712,2015-06-05,8,0.47
1713,2015-06-05,9,0.28
1714,2015-06-05,10,0.44
1715,2015-06-05,11,0.39
1716,2015-06-05,12,1.29
1717,2015-06-05,13,0.4
1718,2015-06-05,14,0.54
1719,2015-06-05,15,1.68
1720,2015-06-05,16,2.05
1721,2015-06-05,17,0.79
1722,2015-06-05,18,0.82
1723,2015-06-05,19,1.58
1724,2015-06-05,20,0.9
1725,2015-06-05,21,1.11
1726,2015-06-05,22,1.05
1727,2015-06-05,23,1.25
1728,2015-06-06,0,0.89
1729,2015-06-06,1,0.35
1730,2015-06-06,2,0.28
1731,2015-06-06,3,0.2
1732,2015-06-06,4,0.27
1733,2015-06-06,5,0.27
1734,2015-06-06,6,0.19
1735,2015-06-06,7,0.49
1736,2015-06-06,8,0.48
1737,2015-06-06,9,0.26
1738,2015-06-06,10,0.3
1739,2015-06-06,11,0.38
1740,2015-06-06,12,0.29
1741,2015-06-06,13,0.35
1742,2015-06-06,14,0.58
1743,2015-06-06,15,1.25
1744,2015-06-06,16,2.1
1745,2015-06-06,17,0.7
1746,2015-06-06,18,1.15
1747,2015-06-06,19,1.54
1748,2015-06-06,20,0.79
1749,2015-06-06,21,1.15
1750,2015-06-06,22,1.03
1751,2015-06-06,23,1.41
1752,2015-06-07,0,0.79
1753,2015-06-07,1,0.56
1754,2015-06-07,2,0.42
1755,2015-06-07,3,0.27
1756,2015-06-07,4,0.22
1757,2015-06-07,5,0.28
1758,2015-06-07,6,0.34
1759,2015-06-07,7,0.41
1760,2015-06-07,8,0.42
1761,2015-06-07,9,0.39
1762,2015-06-07,10,0.54
1763,2015-06-07,11,0.63
1764,2015-06-07,12,0.35
1765,2015-06-07,13,0.24
1766,2015-06-07,14,0.23
1767,2015-06-07,15,0.28
1768,2015-06-07,16,0.74
1769,2015-06-07,17,0.71
1770,2015-06-07,18,1.11
1771,2015-06-07,19,0.93
1772,2015-06-07,20,0.94
1773,2015-06-07,21,0.84
1774,2015-06-07,22,0.77
1775,2015-06-07,23,0.78
1776,2015-06-08,0,0.42
1777,2015-06-08,1,0.28
1778,2015-06-08,2,0.29
1779,2015-06-08,3,0.19
1780,2015-06-08,4,0.29
1781,2015-06-08,5,0.37
1782,2015-06-08,6,0.62
1783,2015-06-08,7,1.45
1784,2015-06-08,8,0.71
1785,2015-06-08,9,0.6
1786,2015-06-08,10,0.59
1787,2015-06-08,11,0.59
1788,2015-06-08,12,0.59
1789,2015-06-08,13,0.56
1790,2015-06-08,14,0.61
1791,2015-06-08,15,0.59
1792,2015-06-08,16,0.55
1793,2015-06-08,17,0.89
1794,2015-06-08,18,1.19
1795,2015-06-08,19,0.82
1796,2015-06-08,20,1.29
1797,2015-06-08,21,0.84
1798,2015-06-08,22,1.0
1799,2015-06-08,23,0.68
1800,2015-06-09,0,0.31
1801,2015-06-09,1,0.28
1802,2015-06-09,2,0.2
